#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2018 10 18 18 30 999 99.0 99.0  0.54  7.14  4.37 114 9999.0 999.0  29.3 999.0 99.0 99.00
2018 10 18 19 00 999 99.0 99.0  0.54  7.69  4.35 108 9999.0 999.0  29.4 999.0 99.0 99.00
2018 10 18 19 30 999 99.0 99.0  0.55  6.67  4.48 108 9999.0 999.0  29.3 999.0 99.0 99.00
2018 10 18 20 00 999 99.0 99.0  0.56  7.69  4.24 107 9999.0 999.0  29.2 999.0 99.0 99.00
2018 10 18 20 30 999 99.0 99.0  0.55  7.14  3.88 107 9999.0 999.0  29.2 999.0 99.0 99.00
2018 10 18 21 00 999 99.0 99.0  0.56  7.14  4.02 108 9999.0 999.0  29.2 999.0 99.0 99.00
2018 10 18 21 30 999 99.0 99.0  0.53  7.14  3.87 105 9999.0 999.0  29.2 999.0 99.0 99.00
2018 10 18 22 00 999 99.0 99.0  0.55  7.69  3.81 108 9999.0 999.0  29.1 999.0 99.0 99.00
2018 10 18 22 30 999 99.0 99.0  0.57  7.69  3.82 109 9999.0 999.0  29.1 999.0 99.0 99.00
2018 10 18 23 00 999 99.0 99.0  0.54  7.69  3.81 107 9999.0 999.0  29.1 999.0 99.0 99.00
2018 10 18 23 30 999 99.0 99.0  0.56  7.14  3.75 108 9999.0 999.0  29.0 999.0 99.0 99.00
2018 10 19 00 00 999 99.0 99.0  0.55  7.14  3.68 108 9999.0 999.0  29.0 999.0 99.0 99.00
2018 10 19 00 30 999 99.0 99.0  0.58  7.14  3.65 105 9999.0 999.0  28.9 999.0 99.0 99.00
2018 10 19 01 00 999 99.0 99.0  0.55  7.69  3.66 105 9999.0 999.0  28.9 999.0 99.0 99.00
2018 10 19 01 30 999 99.0 99.0  0.55  6.67  3.57 102 9999.0 999.0  28.9 999.0 99.0 99.00
2018 10 19 02 00 999 99.0 99.0  0.52  7.69  3.57 109 9999.0 999.0  28.9 999.0 99.0 99.00
2018 10 19 02 30 999 99.0 99.0  0.55  7.69  3.62 116 9999.0 999.0  28.8 999.0 99.0 99.00
2018 10 19 03 00 999 99.0 99.0  0.57  9.88  3.75  95 9999.0 999.0  28.8 999.0 99.0 99.00
2018 10 19 03 30 999 99.0 99.0  0.59  7.69  3.83 112 9999.0 999.0  28.8 999.0 99.0 99.00
2018 10 19 04 00 999 99.0 99.0  0.61  7.69  3.81 112 9999.0 999.0  28.7 999.0 99.0 99.00
2018 10 19 04 30 999 99.0 99.0  0.64  8.33  3.97 107 9999.0 999.0  28.7 999.0 99.0 99.00
2018 10 19 05 00 999 99.0 99.0  0.63  7.14  4.03 108 9999.0 999.0  28.8 999.0 99.0 99.00
2018 10 19 05 30 999 99.0 99.0  0.60  7.69  4.10 104 9999.0 999.0  28.8 999.0 99.0 99.00
2018 10 19 06 00 999 99.0 99.0  0.59  7.69  4.07 107 9999.0 999.0  28.8 999.0 99.0 99.00
2018 10 19 06 30 999 99.0 99.0  0.64  7.69  4.29 105 9999.0 999.0  28.8 999.0 99.0 99.00
2018 10 19 07 00 999 99.0 99.0  0.71  4.00  4.34 105 9999.0 999.0  28.8 999.0 99.0 99.00
2018 10 19 07 30 999 99.0 99.0  0.73  7.69  4.26 107 9999.0 999.0  28.8 999.0 99.0 99.00
2018 10 19 08 00 999 99.0 99.0  0.76  7.69  4.32 109 9999.0 999.0  28.8 999.0 99.0 99.00
2018 10 19 08 30 999 99.0 99.0  0.75  7.14  4.36  95 9999.0 999.0  28.7 999.0 99.0 99.00
2018 10 19 09 00 999 99.0 99.0  0.71  8.33  4.38 105 9999.0 999.0  28.7 999.0 99.0 99.00
2018 10 19 09 30 999 99.0 99.0  0.74  7.69  4.48 108 9999.0 999.0  28.7 999.0 99.0 99.00
2018 10 19 10 00 999 99.0 99.0  0.77  7.69  4.43 105 9999.0 999.0  28.7 999.0 99.0 99.00
2018 10 19 10 30 999 99.0 99.0  0.77  4.17  4.21  88 9999.0 999.0  28.6 999.0 99.0 99.00
2018 10 19 11 00 999 99.0 99.0  0.77  8.33  4.44 101 9999.0 999.0  28.6 999.0 99.0 99.00
2018 10 19 11 30 999 99.0 99.0  0.76 10.53  4.29  99 9999.0 999.0  28.6 999.0 99.0 99.00
2018 10 19 12 00 999 99.0 99.0  0.75  7.69  4.26  99 9999.0 999.0  28.6 999.0 99.0 99.00
2018 10 19 12 30 999 99.0 99.0  0.73  7.69  4.26  99 9999.0 999.0  28.5 999.0 99.0 99.00
2018 10 19 13 00 999 99.0 99.0  0.75  7.69  4.66  90 9999.0 999.0  28.5 999.0 99.0 99.00
2018 10 19 13 30 999 99.0 99.0  0.73  7.69  4.64  92 9999.0 999.0  28.6 999.0 99.0 99.00
2018 10 19 14 00 999 99.0 99.0  0.73  7.69  4.58  95 9999.0 999.0  28.6 999.0 99.0 99.00
2018 10 19 14 30 999 99.0 99.0  0.77  7.69  4.79 102 9999.0 999.0  28.4 999.0 99.0 99.00
2018 10 19 15 00 999 99.0 99.0  0.75  7.69  4.64  92 9999.0 999.0  28.4 999.0 99.0 99.00
2018 10 19 15 30 999 99.0 99.0  0.79  7.14  4.13  91 9999.0 999.0  28.5 999.0 99.0 99.00
2018 10 19 16 00 999 99.0 99.0  0.82  7.14  4.25  95 9999.0 999.0  28.7 999.0 99.0 99.00
2018 10 19 16 30 999 99.0 99.0  0.83  7.69  4.42  92 9999.0 999.0  28.7 999.0 99.0 99.00
2018 10 19 17 00 999 99.0 99.0  0.84  8.33  4.23  88 9999.0 999.0  28.6 999.0 99.0 99.00
2018 10 19 17 30 999 99.0 99.0  0.93  8.33  3.96  83 9999.0 999.0  28.6 999.0 99.0 99.00
2018 10 19 18 00 999 99.0 99.0  0.96  8.33  3.95  91 9999.0 999.0  28.5 999.0 99.0 99.00
2018 10 19 18 30 999 99.0 99.0  0.95  7.69  4.05  80 9999.0 999.0  28.5 999.0 99.0 99.00
2018 10 19 19 00 999 99.0 99.0  0.87  8.33  4.24  92 9999.0 999.0  28.4 999.0 99.0 99.00
2018 10 19 19 30 999 99.0 99.0  0.88  7.69  4.71  90 9999.0 999.0  28.2 999.0 99.0 99.00
2018 10 19 20 00 999 99.0 99.0  0.89  7.69  4.80  97 9999.0 999.0  28.3 999.0 99.0 99.00
2018 10 19 20 30 999 99.0 99.0  0.84  7.69  4.59  95 9999.0 999.0  28.4 999.0 99.0 99.00
2018 10 19 21 00 999 99.0 99.0  0.89  8.33  4.70  98 9999.0 999.0  28.4 999.0 99.0 99.00
2018 10 19 21 30 999 99.0 99.0  0.81  7.14  4.51  83 9999.0 999.0  28.4 999.0 99.0 99.00
2018 10 19 22 00 999 99.0 99.0  0.78  8.33  4.50 109 9999.0 999.0  28.4 999.0 99.0 99.00
2018 10 19 22 30 999 99.0 99.0  0.78  8.33  4.59  98 9999.0 999.0  28.4 999.0 99.0 99.00
2018 10 19 23 00 999 99.0 99.0  0.75  7.14  4.79  91 9999.0 999.0  28.2 999.0 99.0 99.00
2018 10 19 23 30 999 99.0 99.0  0.76  8.33  4.82  97 9999.0 999.0  28.2 999.0 99.0 99.00
2018 10 20 00 00 999 99.0 99.0  0.74  8.33  4.94 104 9999.0 999.0  28.2 999.0 99.0 99.00
2018 10 20 00 30 999 99.0 99.0  0.71  9.88  4.78 105 9999.0 999.0  28.2 999.0 99.0 99.00
2018 10 20 01 00 999 99.0 99.0  0.72  7.14  4.84  85 9999.0 999.0  28.2 999.0 99.0 99.00
2018 10 20 01 30 999 99.0 99.0  0.68  7.69  4.53  97 9999.0 999.0  28.3 999.0 99.0 99.00
2018 10 20 02 00 999 99.0 99.0  0.69  7.69  4.67 101 9999.0 999.0  28.3 999.0 99.0 99.00
2018 10 20 02 30 999 99.0 99.0  0.71  7.69  4.74 102 9999.0 999.0  28.3 999.0 99.0 99.00
2018 10 20 03 00 999 99.0 99.0  0.73  7.14  4.84  95 9999.0 999.0  28.3 999.0 99.0 99.00
2018 10 20 03 30 999 99.0 99.0  0.68  8.33  4.78 101 9999.0 999.0  28.4 999.0 99.0 99.00
2018 10 20 04 00 999 99.0 99.0  0.73  9.09  4.91 108 9999.0 999.0  28.4 999.0 99.0 99.00
2018 10 20 04 30 999 99.0 99.0  0.72  8.33  5.07 108 9999.0 999.0  28.4 999.0 99.0 99.00
2018 10 20 05 00 999 99.0 99.0  0.67  7.14  4.81 105 9999.0 999.0  28.5 999.0 99.0 99.00
2018 10 20 05 30 999 99.0 99.0  0.70  8.33  5.10 104 9999.0 999.0  28.4 999.0 99.0 99.00
2018 10 20 06 00 999 99.0 99.0  0.73  9.09  5.28 107 9999.0 999.0  28.5 999.0 99.0 99.00
2018 10 20 06 30 999 99.0 99.0  0.68  9.09  5.13 105 9999.0 999.0  28.5 999.0 99.0 99.00
2018 10 20 07 00 999 99.0 99.0  0.70  9.09  5.15  94 9999.0 999.0  28.5 999.0 99.0 99.00
2018 10 20 07 30 999 99.0 99.0  0.74  9.09  5.39  99 9999.0 999.0  28.5 999.0 99.0 99.00
2018 10 20 08 00 999 99.0 99.0  0.73  9.09  5.20  95 9999.0 999.0  28.4 999.0 99.0 99.00
2018 10 20 08 30 999 99.0 99.0  0.71  9.09  5.40  99 9999.0 999.0  28.5 999.0 99.0 99.00
2018 10 20 09 00 999 99.0 99.0  0.72  9.88  5.64  99 9999.0 999.0  28.5 999.0 99.0 99.00
2018 10 20 09 30 999 99.0 99.0  0.68  9.09  5.56  99 9999.0 999.0  28.5 999.0 99.0 99.00
2018 10 20 10 00 999 99.0 99.0  0.72  9.09  5.89  98 9999.0 999.0  28.5 999.0 99.0 99.00
2018 10 20 10 30 999 99.0 99.0  0.72  9.88  5.81  95 9999.0 999.0  28.5 999.0 99.0 99.00
2018 10 20 11 00 999 99.0 99.0  0.67  8.33  6.01  94 9999.0 999.0  28.5 999.0 99.0 99.00
2018 10 20 11 30 999 99.0 99.0  0.64  9.09  5.93  91 9999.0 999.0  28.5 999.0 99.0 99.00
2018 10 20 12 00 999 99.0 99.0  0.64  8.33  5.70  94 9999.0 999.0  28.5 999.0 99.0 99.00
2018 10 20 12 30 999 99.0 99.0  0.63  9.88  5.96  83 9999.0 999.0  28.5 999.0 99.0 99.00
2018 10 20 13 00 999 99.0 99.0  0.64  9.09  5.89  91 9999.0 999.0  28.5 999.0 99.0 99.00
2018 10 20 13 30 999 99.0 99.0  0.60  9.09  5.90  95 9999.0 999.0  28.5 999.0 99.0 99.00
2018 10 20 14 00 999 99.0 99.0  0.61  7.14  5.83  97 9999.0 999.0  28.5 999.0 99.0 99.00
2018 10 20 14 30 999 99.0 99.0  0.64  9.09  5.97  97 9999.0 999.0  28.6 999.0 99.0 99.00
2018 10 20 15 00 999 99.0 99.0  0.59  9.09  5.87  94 9999.0 999.0  28.7 999.0 99.0 99.00
2018 10 20 15 30 999 99.0 99.0  0.63  8.33  5.91  97 9999.0 999.0  28.8 999.0 99.0 99.00
2018 10 20 16 00 999 99.0 99.0  0.63  8.33  5.69  98 9999.0 999.0  29.0 999.0 99.0 99.00
2018 10 20 16 30 999 99.0 99.0  0.62  8.33  5.76 108 9999.0 999.0  29.1 999.0 99.0 99.00
2018 10 20 17 00 999 99.0 99.0  0.63  8.33  5.70  99 9999.0 999.0  29.3 999.0 99.0 99.00
2018 10 20 17 30 999 99.0 99.0  0.65  8.33  5.71  98 9999.0 999.0  29.5 999.0 99.0 99.00
2018 10 20 18 00 999 99.0 99.0  0.61  7.69  5.70  98 9999.0 999.0  29.5 999.0 99.0 99.00
2018 10 20 18 30 999 99.0 99.0  0.62  8.33  5.76  98 9999.0 999.0  29.6 999.0 99.0 99.00
2018 10 20 19 00 999 99.0 99.0  0.66  8.33  5.80  90 9999.0 999.0  29.6 999.0 99.0 99.00
2018 10 20 19 30 999 99.0 99.0  0.63  9.09  5.87  92 9999.0 999.0  29.7 999.0 99.0 99.00
2018 10 20 20 00 999 99.0 99.0  0.61  8.33  5.74  91 9999.0 999.0  29.7 999.0 99.0 99.00
2018 10 20 20 30 999 99.0 99.0  0.63  8.33  5.72  94 9999.0 999.0  29.7 999.0 99.0 99.00
2018 10 20 21 00 999 99.0 99.0  0.64  7.69  5.56  97 9999.0 999.0  29.6 999.0 99.0 99.00
2018 10 20 21 30 999 99.0 99.0  0.61  7.14  5.39  99 9999.0 999.0  29.6 999.0 99.0 99.00
2018 10 20 22 00 999 99.0 99.0  0.60  6.67  5.56  92 9999.0 999.0  29.5 999.0 99.0 99.00
2018 10 20 22 30 999 99.0 99.0  0.61  8.33  5.69  95 9999.0 999.0  29.4 999.0 99.0 99.00
2018 10 20 23 00 999 99.0 99.0  0.58  9.09  5.28 101 9999.0 999.0  29.2 999.0 99.0 99.00
2018 10 20 23 30 999 99.0 99.0  0.63  8.33  5.19  99 9999.0 999.0  29.1 999.0 99.0 99.00
2018 10 21 00 00 999 99.0 99.0  0.65  7.14  5.15  95 9999.0 999.0  29.1 999.0 99.0 99.00
2018 10 21 00 30 999 99.0 99.0  0.56  8.33  4.99  92 9999.0 999.0  29.0 999.0 99.0 99.00
2018 10 21 01 00 999 99.0 99.0  0.55  8.33  4.86 107 9999.0 999.0  29.0 999.0 99.0 99.00
2018 10 21 01 30 999 99.0 99.0  0.58  6.67  4.86  98 9999.0 999.0  28.9 999.0 99.0 99.00
2018 10 21 02 00 999 99.0 99.0  0.59  9.09  4.50 104 9999.0 999.0  28.7 999.0 99.0 99.00
2018 10 21 02 30 999 99.0 99.0  0.57  8.33  4.53 105 9999.0 999.0  28.6 999.0 99.0 99.00
2018 10 21 03 00 999 99.0 99.0  0.54  8.33  4.63 101 9999.0 999.0  28.6 999.0 99.0 99.00
2018 10 21 03 30 999 99.0 99.0  0.56  8.33  4.80 104 9999.0 999.0  28.7 999.0 99.0 99.00
2018 10 21 04 00 999 99.0 99.0  0.55  8.33  4.78 105 9999.0 999.0  28.8 999.0 99.0 99.00
2018 10 21 04 30 999 99.0 99.0  0.53  7.69  4.83  99 9999.0 999.0  28.9 999.0 99.0 99.00
2018 10 21 05 00 999 99.0 99.0  0.54  8.33  5.01 101 9999.0 999.0  28.8 999.0 99.0 99.00
2018 10 21 05 30 999 99.0 99.0  0.53  8.33  5.11  92 9999.0 999.0  28.8 999.0 99.0 99.00
2018 10 21 06 00 999 99.0 99.0  0.52  9.09  5.26 111 9999.0 999.0  28.8 999.0 99.0 99.00
2018 10 21 06 30 999 99.0 99.0  0.50  7.69  4.98 102 9999.0 999.0  28.7 999.0 99.0 99.00
2018 10 21 07 00 999 99.0 99.0  0.47  7.69  5.28 102 9999.0 999.0  28.7 999.0 99.0 99.00
2018 10 21 07 30 999 99.0 99.0  0.49  8.33  5.52  90 9999.0 999.0  28.7 999.0 99.0 99.00
2018 10 21 08 00 999 99.0 99.0  0.46  8.33  4.50  91 9999.0 999.0  28.7 999.0 99.0 99.00
2018 10 21 08 30 999 99.0 99.0  0.48  7.69  4.51  95 9999.0 999.0  28.7 999.0 99.0 99.00
2018 10 21 09 00 999 99.0 99.0  0.49  8.33  4.43  92 9999.0 999.0  28.6 999.0 99.0 99.00
2018 10 21 09 30 999 99.0 99.0  0.50  9.09  4.70  95 9999.0 999.0  28.6 999.0 99.0 99.00
2018 10 21 10 00 999 99.0 99.0  0.46  8.33  4.77  94 9999.0 999.0  28.6 999.0 99.0 99.00
2018 10 21 10 30 999 99.0 99.0  0.47  8.33  5.07  94 9999.0 999.0  28.6 999.0 99.0 99.00
2018 10 21 11 00 999 99.0 99.0  0.46  9.09  5.30  99 9999.0 999.0  28.6 999.0 99.0 99.00
2018 10 21 11 30 999 99.0 99.0  0.43  9.09  4.68  94 9999.0 999.0  28.5 999.0 99.0 99.00
2018 10 21 12 00 999 99.0 99.0  0.47  8.33  4.41  99 9999.0 999.0  28.5 999.0 99.0 99.00
2018 10 21 12 30 999 99.0 99.0  0.47  8.33  4.00 101 9999.0 999.0  28.5 999.0 99.0 99.00
2018 10 21 13 00 999 99.0 99.0  0.46  8.33  3.97  97 9999.0 999.0  28.5 999.0 99.0 99.00
2018 10 21 13 30 999 99.0 99.0  0.49  8.33  4.24  92 9999.0 999.0  28.5 999.0 99.0 99.00
2018 10 21 14 00 999 99.0 99.0  0.49  7.69  3.63  95 9999.0 999.0  28.5 999.0 99.0 99.00
2018 10 21 14 30 999 99.0 99.0  0.64  9.09  3.39  94 9999.0 999.0  28.5 999.0 99.0 99.00
2018 10 21 15 00 999 99.0 99.0  0.73  8.33  3.57  95 9999.0 999.0  28.5 999.0 99.0 99.00
2018 10 21 15 30 999 99.0 99.0  0.77  5.00  3.53  59 9999.0 999.0  28.5 999.0 99.0 99.00
2018 10 21 16 00 999 99.0 99.0  0.74  5.56  3.55  62 9999.0 999.0  28.6 999.0 99.0 99.00
2018 10 21 16 30 999 99.0 99.0  0.75  5.56  3.47  63 9999.0 999.0  28.6 999.0 99.0 99.00
2018 10 21 17 00 999 99.0 99.0  0.76  5.26  3.51  73 9999.0 999.0  28.6 999.0 99.0 99.00
2018 10 21 17 30 999 99.0 99.0  0.75  5.88  3.52  62 9999.0 999.0  28.6 999.0 99.0 99.00
2018 10 21 18 00 999 99.0 99.0  0.78  6.67  3.64  62 9999.0 999.0  28.6 999.0 99.0 99.00
2018 10 21 18 30 999 99.0 99.0  0.80  6.25  3.62  69 9999.0 999.0  28.5 999.0 99.0 99.00
2018 10 21 19 00 999 99.0 99.0  0.82  6.25  3.79  73 9999.0 999.0  28.5 999.0 99.0 99.00
2018 10 21 19 30 999 99.0 99.0  0.82  6.67  3.86  70 9999.0 999.0  28.4 999.0 99.0 99.00
2018 10 21 20 00 999 99.0 99.0  0.77  6.67  3.77  60 9999.0 999.0  28.4 999.0 99.0 99.00
2018 10 21 20 30 999 99.0 99.0  0.81  6.67  3.77  69 9999.0 999.0  28.4 999.0 99.0 99.00
2018 10 21 21 00 999 99.0 99.0  0.81  7.14  3.96  69 9999.0 999.0  28.4 999.0 99.0 99.00
2018 10 21 21 30 999 99.0 99.0  0.80  8.33  3.75  84 9999.0 999.0  28.4 999.0 99.0 99.00
2018 10 21 22 00 999 99.0 99.0  0.83  7.14  3.96  74 9999.0 999.0  28.3 999.0 99.0 99.00
2018 10 21 22 30 999 99.0 99.0  0.82  7.14  3.98  71 9999.0 999.0  28.3 999.0 99.0 99.00
2018 10 21 23 00 999 99.0 99.0  0.82  7.14  4.08  70 9999.0 999.0  28.3 999.0 99.0 99.00
2018 10 21 23 30 999 99.0 99.0  0.80  7.14  4.10  78 9999.0 999.0  28.2 999.0 99.0 99.00
2018 10 22 00 00 999 99.0 99.0  0.81  7.69  4.07  83 9999.0 999.0  28.2 999.0 99.0 99.00
2018 10 22 00 30 999 99.0 99.0  0.79  7.69  4.10  83 9999.0 999.0  28.1 999.0 99.0 99.00
2018 10 22 01 00 999 99.0 99.0  0.80  8.33  3.91  78 9999.0 999.0  28.1 999.0 99.0 99.00
2018 10 22 01 30 999 99.0 99.0  0.81  7.69  3.99  78 9999.0 999.0  28.1 999.0 99.0 99.00
2018 10 22 02 00 999 99.0 99.0  0.78  8.33  4.05  84 9999.0 999.0  28.1 999.0 99.0 99.00
2018 10 22 02 30 999 99.0 99.0  0.81  7.69  3.92  78 9999.0 999.0  28.1 999.0 99.0 99.00
2018 10 22 03 00 999 99.0 99.0  0.77  7.14  3.82  85 9999.0 999.0  28.0 999.0 99.0 99.00
2018 10 22 03 30 999 99.0 99.0  0.79  8.33  3.81  84 9999.0 999.0  28.0 999.0 99.0 99.00
2018 10 22 04 00 999 99.0 99.0  0.89  4.17  3.70  71 9999.0 999.0  27.8 999.0 99.0 99.00
2018 10 22 04 30 999 99.0 99.0  0.91  4.35  3.70  69 9999.0 999.0  27.7 999.0 99.0 99.00
2018 10 22 05 00 999 99.0 99.0  0.93  4.55  3.83  73 9999.0 999.0  27.7 999.0 99.0 99.00
2018 10 22 05 30 999 99.0 99.0  0.94  4.17  3.68  67 9999.0 999.0  27.7 999.0 99.0 99.00
2018 10 22 06 00 999 99.0 99.0  0.97  4.76  3.81  76 9999.0 999.0  27.7 999.0 99.0 99.00
2018 10 22 06 30 999 99.0 99.0  0.97  4.55  3.90  76 9999.0 999.0  27.6 999.0 99.0 99.00
2018 10 22 07 00 999 99.0 99.0  0.97  5.56  3.99  74 9999.0 999.0  27.7 999.0 99.0 99.00
2018 10 22 07 30 999 99.0 99.0  0.92  4.35  4.01  73 9999.0 999.0  27.7 999.0 99.0 99.00
2018 10 22 08 00 999 99.0 99.0  0.94  4.55  3.99  76 9999.0 999.0  27.6 999.0 99.0 99.00
2018 10 22 08 30 999 99.0 99.0  0.98  4.35  3.97  71 9999.0 999.0  27.6 999.0 99.0 99.00
2018 10 22 09 00 999 99.0 99.0  0.95  4.35  4.04  73 9999.0 999.0  27.6 999.0 99.0 99.00
2018 10 22 09 30 999 99.0 99.0  0.96  3.85  3.92  67 9999.0 999.0  27.5 999.0 99.0 99.00
2018 10 22 10 00 999 99.0 99.0  0.98  4.17  3.99  73 9999.0 999.0  27.5 999.0 99.0 99.00
2018 10 22 10 30 999 99.0 99.0  0.95  5.00  4.08  74 9999.0 999.0  27.5 999.0 99.0 99.00
2018 10 22 11 00 999 99.0 99.0  0.96  4.00  3.96  80 9999.0 999.0  27.4 999.0 99.0 99.00
2018 10 22 11 30 999 99.0 99.0  0.94  4.76  4.07  80 9999.0 999.0  27.4 999.0 99.0 99.00
2018 10 22 12 00 999 99.0 99.0  0.93  4.35  3.92  76 9999.0 999.0  27.4 999.0 99.0 99.00
2018 10 22 12 30 999 99.0 99.0  0.97  4.35  4.04  73 9999.0 999.0  27.4 999.0 99.0 99.00
2018 10 22 13 00 999 99.0 99.0  0.93 10.53  4.12  67 9999.0 999.0  27.4 999.0 99.0 99.00
2018 10 22 13 30 999 99.0 99.0  0.87  4.17  3.97  74 9999.0 999.0  27.4 999.0 99.0 99.00
2018 10 22 14 00 999 99.0 99.0  0.86  4.35  4.05  81 9999.0 999.0  27.4 999.0 99.0 99.00
2018 10 22 14 30 999 99.0 99.0  0.86  4.55  3.99  84 9999.0 999.0  27.4 999.0 99.0 99.00
2018 10 22 15 00 999 99.0 99.0  0.86  4.17  4.02  91 9999.0 999.0  27.4 999.0 99.0 99.00
2018 10 22 15 30 999 99.0 99.0  0.85 10.53  4.09  76 9999.0 999.0  27.4 999.0 99.0 99.00
2018 10 22 16 00 999 99.0 99.0  0.92  9.88  4.06  74 9999.0 999.0  27.4 999.0 99.0 99.00
2018 10 22 16 30 999 99.0 99.0  0.93  4.55  3.98  87 9999.0 999.0  27.4 999.0 99.0 99.00
2018 10 22 17 00 999 99.0 99.0  0.89  4.55  4.02  91 9999.0 999.0  27.4 999.0 99.0 99.00
2018 10 22 17 30 999 99.0 99.0  0.91  4.55  3.96  90 9999.0 999.0  27.4 999.0 99.0 99.00
2018 10 22 18 00 999 99.0 99.0  0.91  4.35  4.02  85 9999.0 999.0  27.4 999.0 99.0 99.00
2018 10 22 18 30 999 99.0 99.0  0.89  5.00  4.07  91 9999.0 999.0  27.4 999.0 99.0 99.00
2018 10 22 19 00 999 99.0 99.0  0.88  5.56  4.14  95 9999.0 999.0  27.4 999.0 99.0 99.00
2018 10 22 19 30 999 99.0 99.0  0.86  7.14  4.20  94 9999.0 999.0  27.5 999.0 99.0 99.00
2018 10 22 20 00 999 99.0 99.0  0.83  4.17  4.19  87 9999.0 999.0  27.4 999.0 99.0 99.00
2018 10 22 20 30 999 99.0 99.0  0.84  5.88  4.35  97 9999.0 999.0  27.5 999.0 99.0 99.00
2018 10 22 21 00 999 99.0 99.0  0.82  5.56  4.49  95 9999.0 999.0  27.4 999.0 99.0 99.00
2018 10 22 21 30 999 99.0 99.0  0.86  5.88  4.35  92 9999.0 999.0  27.4 999.0 99.0 99.00
2018 10 22 22 00 999 99.0 99.0  0.85  5.00  4.24  95 9999.0 999.0  27.4 999.0 99.0 99.00
2018 10 22 22 30 999 99.0 99.0  0.85  6.25  4.41  85 9999.0 999.0  27.4 999.0 99.0 99.00
2018 10 22 23 00 999 99.0 99.0  0.85  6.67  4.38  85 9999.0 999.0  27.4 999.0 99.0 99.00
2018 10 22 23 30 999 99.0 99.0  0.83  6.25  4.17  87 9999.0 999.0  27.4 999.0 99.0 99.00
2018 10 23 00 00 999 99.0 99.0  0.86  5.88  4.08  88 9999.0 999.0  27.4 999.0 99.0 99.00
2018 10 23 00 30 999 99.0 99.0  0.84  6.25  4.06  87 9999.0 999.0  27.4 999.0 99.0 99.00
2018 10 23 01 00 999 99.0 99.0  0.86  4.35  3.97  80 9999.0 999.0  27.4 999.0 99.0 99.00
2018 10 23 01 30 999 99.0 99.0  0.83  5.00  3.96  88 9999.0 999.0  27.4 999.0 99.0 99.00
2018 10 23 02 00 999 99.0 99.0  0.84  7.69  4.16  88 9999.0 999.0  27.4 999.0 99.0 99.00
2018 10 23 02 30 999 99.0 99.0  0.82  9.88  4.08  74 9999.0 999.0  27.3 999.0 99.0 99.00
2018 10 23 03 00 999 99.0 99.0  0.79  7.14  4.08  87 9999.0 999.0  27.3 999.0 99.0 99.00
2018 10 23 03 30 999 99.0 99.0  0.83  5.56  4.20  97 9999.0 999.0  27.3 999.0 99.0 99.00
2018 10 23 04 00 999 99.0 99.0  0.86  4.00  3.97 105 9999.0 999.0  27.3 999.0 99.0 99.00
2018 10 23 04 30 999 99.0 99.0  0.86  4.17  3.96  92 9999.0 999.0  27.3 999.0 99.0 99.00
2018 10 23 05 00 999 99.0 99.0  0.85  4.35  4.02  95 9999.0 999.0  27.3 999.0 99.0 99.00
2018 10 23 05 30 999 99.0 99.0  0.82  5.00  3.95  99 9999.0 999.0  27.2 999.0 99.0 99.00
2018 10 23 06 00 999 99.0 99.0  0.81  7.14  4.04  90 9999.0 999.0  27.2 999.0 99.0 99.00
2018 10 23 06 30 999 99.0 99.0  0.83 10.53  4.04  80 9999.0 999.0  27.2 999.0 99.0 99.00
2018 10 23 07 00 999 99.0 99.0  0.84  5.56  3.98  95 9999.0 999.0  27.2 999.0 99.0 99.00
2018 10 23 07 30 999 99.0 99.0  0.86  7.69  4.08  87 9999.0 999.0  27.2 999.0 99.0 99.00
2018 10 23 08 00 999 99.0 99.0  0.87  6.67  3.99  88 9999.0 999.0  27.2 999.0 99.0 99.00
2018 10 23 08 30 999 99.0 99.0  0.92  9.88  4.17  81 9999.0 999.0  27.2 999.0 99.0 99.00
2018 10 23 09 00 999 99.0 99.0  0.93 10.53  4.14  85 9999.0 999.0  27.2 999.0 99.0 99.00
2018 10 23 09 30 999 99.0 99.0  0.92  5.56  4.23  97 9999.0 999.0  27.2 999.0 99.0 99.00
2018 10 23 10 00 999 99.0 99.0  0.89 10.53  4.46  78 9999.0 999.0  27.2 999.0 99.0 99.00
2018 10 23 10 30 999 99.0 99.0  0.81 10.53  4.49  78 9999.0 999.0  27.2 999.0 99.0 99.00
2018 10 23 11 00 999 99.0 99.0  0.82  6.67  4.37  80 9999.0 999.0  27.2 999.0 99.0 99.00
2018 10 23 11 30 999 99.0 99.0  0.81  9.88  4.63  76 9999.0 999.0  27.2 999.0 99.0 99.00
2018 10 23 12 00 999 99.0 99.0  0.82  6.67  4.62  85 9999.0 999.0  27.2 999.0 99.0 99.00
2018 10 23 12 30 999 99.0 99.0  0.82  7.14  4.41  87 9999.0 999.0  27.2 999.0 99.0 99.00
2018 10 23 13 00 999 99.0 99.0  0.85  6.67  4.22  91 9999.0 999.0  27.2 999.0 99.0 99.00
2018 10 23 13 30 999 99.0 99.0  0.84  7.14  4.47  85 9999.0 999.0  27.2 999.0 99.0 99.00
